start	end	text
7170000	7171000	一起做的人
7171000	7172000	不下1000
7172000	7173000	不说
7173000	7174000	不下1000
7174000	7175000	不下1000
7175000	7176000	不下10个
7176000	7177000	坚持不下去
7177000	7178000	很枯燥
7178000	7180000	而且嫌弃是看不到钱的
7180000	7181000	嫌弃是看不到钱的
7181000	7182000	你不是好好就是
7182000	7183000	党分工吧
7183000	7184000	真的
7184000	7185000	你对这个东西
7185000	7186000	说实在话
7186000	7187000	不是打击你的意思
7187000	7188000	一点就
7188000	7189000	我说这么多
7189000	7191000	一点就打工
7191000	7192000	你知道吗
7192000	7193000	而且这个东西
7193000	7194000	我跟你说实在话
7194000	7195000	我没有打击
7195000	7196000	碰及任何人的意思
7196000	7198000	就是做这个
7198000	7200000	做这个互联网的人
7200000	7201000	你要在目
7201000	7202000	你任何一个领域
7202000	7203000	有一点点
7203000	7205000	低估低估的小成就的人
7205000	7206000	才能做
7206000	7207000	如果你是一个
7207000	7208000	年龄三四十
7208000	7210000	年大龄的人
7210000	7211000	想在上面找到结果
7211000	7212000	如果你想一想
7212000	7213000	你有没有做
7213000	7215000	做某一个事情成功过
7215000	7216000	不是说互联网
7216000	7218000	任何一件事情成功过
7218000	7219000	或者自己独立
7219000	7220000	完成过一个
7220000	7221000	什么样的状诀
7221000	7223000	有这种能力的话
7223000	7224000	你就可以做
7224000	7225000	你知道
7225000	7226000	你知道现在做互联网
7226000	7227000	是多么熬人吗
7227000	7229000	我一个月没出门
7229000	7230000	你可不可以
7231000	7232000	我一个月
7232000	7233000	就吃外卖
7233000	7234000	一天两顿饭
7234000	7235000	平均市场
7235000	7236000	12个小时以上
7236000	7237000	就为了一个颇号
7237000	7238000	就为了一个
7238000	7239000	一万的互动
7239000	7240000	互动的粉丝
7240000	7241000	你知道
7241000	7242000	有多高的人吗
7242000	7243000	我跟你说
7243000	7244000	你淡饭有出路
7244000	7245000	就不要搞这个玩意儿
7245000	7246000	赌赚钱
7246000	7247000	真的
7247000	7248000	赚钱
7248000	7249000	你没屌用
7249000	7250000	你知道吗
7250000	7251000	你有份打分工
7251000	7252000	我这么跟你说
7252000	7253000	你如果没有负债
7253000	7255000	且工资都超过一万的
7255000	7256000	你调打所有人
7256000	7257000	知道吗
7257000	7259000	你的生活水準就很高了
7259000	7260000	没有负债
7260000	7261000	有一万一千的工资
7261000	7262000	知道吗
7262000	7263000	我不是说
7263000	7264000	去见你们
7264000	7265000	不要赚钱
7265000	7266000	或者干嘛干嘛的
7266000	7267000	不是这个意思
7267000	7268000	你可以说我这个人很垃圾
7268000	7270000	不想劝你们发财
7270000	7271000	不是这个意思
7271000	7272000	真的
7272000	7274000	那个钱真的太难挣了
7274000	7275000	知道吗
7275000	7276000	很难挣
7277000	7278000	你知道
7278000	7279000	我说实在
7279000	7280000	我刚刚有很多
7280000	7281000	有什么天没跟你说
7282000	7283000	就我认为
7283000	7284000	我是玩互联网
7284000	7286000	我油管的那个号
7286000	7288000	我都快20年老用户了
7288000	7289000	我做这个AI
7289000	7291000	我都被骗了3千多块钱
7291000	7292000	我刚刚没有说
7292000	7294000	没有跟你说而已
7294000	7295000	过程都多艰难
7295000	7296000	你知道吗
7296000	7297000	我首先
7297000	7298000	我之前
7301000	7303000	我做AI最早接触的是
7303000	7306000	那个叫Diffusion
7306000	7307000	叫什么
7307000	7308000	那个叫什么
7308000	7309000	Diffusion什么的
7309000	7310000	那个一个
7310000	7312000	文生图片的一个软件
7312000	7314000	结果我那个时候
7314000	7316000	我不知道这个软件怎么用
7316000	7319000	国内的有一个小公司
7319000	7321000	把这个软件
7321000	7323000	用了人家API
7323000	7324000	然后呢
7324000	7325000	套了一个周文的
7325000	7327000	他收了我一个3千的年费
7327000	7329000	不是Diffusion算是屁
7329000	7331000	叫Diffusion
7331000	7332000	是国外的一个
7332000	7334000	就最早的一个
7334000	7335000	一个制图软件
7335000	7337000	Diffusion是
7337000	7338000	他太菜了
7338000	7340000	就是很垃圾的一个AI
7340000	7342000	然后我就被骗了3千
7342000	7343000	他是3千年费
7343000	7344000	我认为AI的3千块钱
7344000	7345000	年费我就交了
7345000	7346000	结果交了没多久
7346000	7347000	那个我就发现
7347000	7348000	这个软件
7348000	7349000	还是要你
7349000	7350000	还是
7350000	7352000	你还是要有你的会员
7352000	7353000	然后还要
7353000	7355000	还要翻墙
7355000	7356000	就被骗了嘛
7356000	7357000	所以说很容易在这过程中
7357000	7358000	被骗的
7358000	7359000	所以说
7359000	7360000	你做这个东西
7360000	7362000	你有一定的收入的话
7362000	7363000	你不要搞真的
7363000	7364000	认真低的人说实在话
7364000	7366000	你等下骗被3骗2骗的
7366000	7367000	你就被骗的
7367000	7369000	真的是那外面块钱都没有了
7369000	7370000	你还不说
7370000	7372000	你想赚钱
7372000	7373000	还不是还没赚到
7373000	7375000	就套进去了
7375000	7376000	你知道吗
7376000	7377000	就是我当时
7377000	7378000	我对互联网
7378000	7380000	还是有一点点的了解的
7380000	7381000	对
7381000	7382000	说实在话
7382000	7383000	就是没错的
7383000	7384000	带人赚钱
7384000	7386000	自己赚钱多爽
7386000	7387000	你知道吗
7387000	7388000	你有赚钱的路子
7388000	7389000	你可以无限复制的
7389000	7391000	你可以无限复制的
7391000	7392000	你为什么教人呢
7392000	7393000	对不对
7393000	7394000	我教心情朋友
7394000	7395000	我教家人不好吗
7395000	7397000	我无限拿家人的
7397000	7398000	专家来做
7398000	7399000	对不对
7399000	7400000	我刚刚没说完
7400000	7401000	然后呢
7401000	7403000	后面就是那个TK
7403000	7404000	TK里面的
7404000	7405000	后面还有提现
7405000	7407000	各种套路太多了
7409000	7411000	提现提不了是吧
7411000	7413000	你还是要找他们
7413000	7415000	还是找他们给你提现
7415000	7418000	他们要说你们的那个名的
7418000	7419000	知道吧
7421000	7422000	很多问题
7423000	7424000	很多东西的
7424000	7425000	我当时
7425000	7426000	我当时两边同事做的
7426000	7427000	我是
7427000	7428000	我是10月份的时候
7428000	7430000	做TT和DI
7430000	7431000	一起做
7431000	7432000	结果
7432000	7433000	你知道我每做一个视频
7433000	7435000	都要做两套文案
7435000	7436000	我要先把它做成中文文案
7436000	7437000	然后中文
7437000	7438000	用中文翻译从英文
7438000	7439000	用英文
7439000	7440000	然后把这个英文的文案
7440000	7441000	放到
7441000	7442000	CHATGPT上面去
7442000	7443000	让GPT给我
7443000	7444000	给我去中
7444000	7445000	就是去中视
7445000	7446000	因为你用这个
7446000	7447000	这些翻译是很
7447000	7448000	很中国话的
7448000	7449000	我要把这个
7449000	7450000	我的这个文案
7450000	7452000	放到那个CHATGPT上面
7452000	7454000	转成英国人
7454000	7455000	英美 欧美人
7455000	7456000	能听懂的那种方式吗
7456000	7458000	然后再做
7458000	7459000	很麻烦
7459000	7460000	然后
7460000	7461000	我的报告也十几万了
7461000	7462000	也报告十几万了
7462000	7463000	没用啊
7463000	7464000	当时
7464000	7465000	当时我的粉丝量还不够
7465000	7467000	加入这个海外周视频的吗
7467000	7468000	所以说
7468000	7469000	没用
7469000	7470000	对 先到处是诈骗
7470000	7471000	所以说有
7471000	7473000	就说有份工作的
7473000	7474000	没什么负债的
7474000	7475000	就
7475000	7476000	打工吧
7476000	7477000	打工
7477000	7478000	真的
7478000	7479000	我是做生意的没办法
7479000	7480000	做生意
7480000	7481000	我们在打工
7481000	7482000	说实在话也没用
7482000	7483000	我倒是没啥负债
7483000	7484000	但是
7484000	7485000	也没啥好继续啊
7486000	7487000	你没啥负债
7487000	7488000	你就赢了
7488000	7489000	有的人
7489000	7490000	知道吗
7491000	7492000	你跑游了很多人
7493000	7494000	知道吗
7495000	7496000	没负债
7496000	7497000	你就上班打工吧
7497000	7498000	你打五千六千多
7498000	7499000	五千六千多
7499000	7500000	英国人的工作都可以啊
7500000	7501000	给你买个社保行了吧
7501000	7502000	是不是
7506000	7507000	我废话多了
7507000	7508000	我这人就是喜欢
7508000	7509000	老克说的有点多
7509000	7511000	因为我从来不骗人啊
7512000	7513000	我说话可能就是
7513000	7514000	废话多了
7514000	7515000	你们聊吧
7515000	7516000	对
7516000	7517000	你说的可能
7517000	7518000	你这种
7518000	7519000	而且我们都喜欢切红
7521000	7522000	都分享分享
7522000	7523000	看看别人的一些视角
7524000	7525000	每个人视角不一样
7525000	7526000	就是
7526000	7527000	你都听听每个人的
7527000	7528000	一些视角自由去判断
7528000	7530000	有些事情你觉得听了
7530000	7532000	对你现状有帮助
7532000	7533000	就去用
7533000	7534000	或者去链接
7534000	7535000	都可以互相关注的
7536000	7537000	因为我们每天
7537000	7538000	都六点到九点
7538000	7539000	今天也差不多了
7540000	7541000	我们
7541000	7542000	我们现在就是
7542000	7543000	这么快
7543000	7544000	刚刚有小伙伴说
7544000	7545000	我们有
7545000	7546000	专门教你们
7546000	7547000	做兼职的
7547000	7548000	副业的
7548000	7549000	都不用钱没有门槛
7549000	7550000	免费教你们的
7550000	7551000	有做
7551000	7553000	你联系管理
7553000	7554000	联系管理
7554000	7555000	二号跟三号都可以
7556000	7557000	你联系管理
7557000	7558000	做切片的
7559000	7560000	你只要有动作
7560000	7561000	我们就给钱
7561000	7562000	发也有钱
7564000	7565000	这个
7565000	7566000	我们现在有三个群
7566000	7568000	一个做切片的群
7568000	7569000	一个做资源的
7569000	7570000	大家有上卖介绍的
7570000	7572000	都可以进资源群
7572000	7573000	还有一个会员群
7573000	7574000	资源群没门槛的
7574000	7576000	会员群有一点点门槛
7577000	7578000	大家自己自由的
7578000	7579000	去联接
7580000	7581000	都是那个
7581000	7582000	大家有
7582000	7583000	要做副业的
7583000	7584000	或者联接的
7584000	7585000	或者在
7585000	7586000	厦门附近的
7586000	7587000	如果有具体的业务
7587000	7588000	可以来
7588000	7589000	这边来泡茶
7589000	7591000	看能不能联接上
7592000	7593000	大门
7593000	7594000	你为什么
7594000	7595000	什么类型的公司
7595000	7596000	互联网
7596000	7597000	他们互联网
7597000	7598000	做联系的
7599000	7600000	做私域的
7600000	7601000	做联系的
7601000	7602000	做联系的
7604000	7605000	就是你
7605000	7606000	玩游戏玩得特别好
7606000	7607000	打了全国冠军
7607000	7608000	我就会给你一笔
7608000	7610000	千十年的经纪约
7610000	7611000	我也是
7611000	7612000	摩托世界主播
7613000	7614000	我也是摩托世界主播
7615000	7617000	你玩什么游戏
7617000	7618000	玩摩托
7618000	7619000	摩托世界
7619000	7620000	摩托世界播了
7620000	7621000	有半年
7622000	7623000	打了什么职业
7624000	7625000	DK
7626000	7627000	专业
7627000	7628000	还在播吗
7628000	7629000	在斗鱼播吗
7629000	7630000	没有
7630000	7631000	我在斗鱼播
7632000	7634000	那你那些什么
7634000	7635000	挨伤血的
7635000	7636000	那没那些你走吗
7636000	7637000	东西
7638000	7639000	就摩托的
7639000	7640000	这几个主播
7640000	7641000	他们有在变现的
7642000	7644000	你刚说王上是吧
7645000	7646000	挨伤
7646000	7647000	挨伤
7648000	7649000	我对这个
7649000	7651000	不是很认识
7651000	7652000	我就播我自己的
7652000	7654000	我不一定认识这个人
7655000	7656000	这些都是比较
7656000	7657000	比较出名的
7657000	7658000	很磨瘦
7658000	7659000	打过比赛的
7660000	7661000	你可以去
7661000	7662000	去搜一下他们
7662000	7664000	我跟粉酒说
7664000	7665000	我认识粉酒
7665000	7666000	就是我就是斗鱼的
7666000	7668000	我们这个死亡体式的
7668000	7669000	这个算是我
7669000	7671000	我我我感觉他还是比较屌的
7671000	7672000	我认识他粉酒
7673000	7674000	别的别的
7674000	7676000	你说这个艾伤
7677000	7678000	你说这个艾伤他并不是
7678000	7680000	一个老的一个磨瘦玩家
7680000	7681000	对不对
7681000	7682000	他也是后面才玩的
7682000	7683000	对不对
7684000	7685000	我叫我有个朋友
7685000	7686000	我问一下
7686000	7687000	那个
7687000	7688000	如果海外舱
7688000	7690000	他做不了的话
7690000	7691000	我我之前还上传过
7691000	7693000	身份证信息啥的那个需要
7694000	7695000	助销吗
7695000	7696000	没事
7696000	7697000	你助销也不需要
7697000	7698000	没事
7700000	7701000	那我的身份证
7701000	7703000	还是之前上传过不影响吗
7704000	7705000	不影
7705000	7706000	不会太大影响
7706000	7708000	他肯定平台有流行的
7708000	7710000	你在寿上不也上传的身份证吗
7711000	7712000	寿
7713000	7714000	寿
7714000	7715000	那我就忘了
7715000	7716000	这毕竟好
7719000	7720000	寿云不也得上传
7723000	7724000	你们去做
7724000	7725000	做什么游戏
7726000	7727000	魔朔英雄联盟
7727000	7728000	王子龙耀
7729000	7730000	魔朔也有
7730000	7732000	那我老公不打这两款游戏
7732000	7733000	这个他需要
7734000	7735000	他他没打
7735000	7736000	我们只打
7736000	7737000	你打了嘉玲皇
7738000	7739000	你打了嘉玲皇
7739000	7740000	像第二届的
7740000	7741000	那个瑟瑟你姐姐
7742000	7743000	然后韩百川
7743000	7746000	这些去美国比赛韩百川
7748000	7750000	你们现在有没有做那个时光服
7751000	7752000	魔朔时光服
7752000	7753000	我不管这个事情的
7753000	7754000	我只管一个事情
7754000	7756000	你有去比赛
7756000	7757000	然后你的
7757000	7758000	或者那个
7758000	7760000	你的影响力足够
7760000	7761000	就比如你的
7761000	7763000	能号召一些号召粉丝
7763000	7765000	然后能把粉丝留粉丝都听你的
7765000	7766000	你的影响力
7766000	7767000	我们有五轮评估的
7767000	7769000	你可以把号发给我看一下
7769000	7771000	我让团队小伙伴评估一下
7771000	7773000	我们是很简单
7773000	7776000	就是你打过比赛有一定影响力
7776000	7777000	我就会签约你
7778000	7780000	影响力取决签约费多少钱
7781000	7782000	然后那个
7782000	7783000	第二个的话
7783000	7784000	会有一个三到八个人的团队
7784000	7785000	来给你服务
7785000	7787000	来帮你维护粉丝
7787000	7788000	做视频也好
7788000	7789000	维护粉丝
7789000	7790000	成交
7790000	7791000	产品
7791000	7792000	面接等等
7792000	7795000	包完包你以后要去打什么比赛
7795000	7796000	什么的
7796000	7797000	我们都有赞助的
7798000	7799000	那核心是你
7799000	7800000	核心是你
7800000	7802000	不过磨瘦太小重
7802000	7804000	磨瘦还是太小重
7804000	7805000	磨瘦相对小重
7805000	7806000	但是也能做
7806000	7807000	就比较
7807000	7808000	比较
7808000	7810000	磨瘦有经营的其他的方式
7810000	7811000	它走高刻胆
7811000	7812000	不走低刻胆
7812000	7813000	对
7814000	7815000	但能比较少
7820000	7821000	我看一下今天
7821000	7822000	因为每天我都在
7822000	7824000	都瘦我都会说一下数据
7824000	7825000	你们太远了
7825000	7826000	如果你们在广州的话
7826000	7828000	可以去你那边坐一坐
7830000	7833000	我们有很多的工作室
7833000	7834000	就是
7834000	7836000	那是在广州吗
7838000	7839000	有公司在广州吗
7839000	7840000	没有
7842000	7844000	苏州 台州 上海
7844000	7846000	苏州 台州 福建
7847000	7848000	这些都有
7848000	7849000	台州也有
7849000	7851000	我在台州
7852000	7853000	台州有
7853000	7854000	台州是那个
7854000	7855000	台州特工
7855000	7856000	刚刚那个
7856000	7857000	特工
7857000	7858000	特工
7858000	7859000	特工就知道
7859000	7860000	所以台州
7860000	7861000	台州就是那个
7861000	7862000	非洲难民你知道吗
7862000	7863000	你有
7863000	7864000	非洲
7864000	7865000	非洲
7865000	7866000	有一个主播叫
7866000	7868000	非洲难民你玩磨瘦的
7868000	7869000	就在台州
7869000	7870000	那个工作室
7870000	7871000	就他们的
7871000	7872000	我不知道
7872000	7873000	我这么知道
7873000	7874000	这几个
7874000	7875000	这几个
7875000	7876000	都还不错
7877000	7879000	你可以经常来派对
7879000	7880000	你多来
7880000	7881000	多跟我们
7881000	7882000	聊聊的话
7882000	7883000	你看看
7883000	7884000	什么时候可以
7884000	7885000	看看
7885000	7886000	怎么链接
7886000	7887000	比较方便一点
7887000	7888000	反正每天都有
7888000	7889000	除了周日
7889000	7891000	每天都有
7891000	7893000	差不多六点半
7893000	7894000	到九点钟吧
7897000	7899000	我们都经常在这里玩
7902000	7904000	有很多好玩的伙伴的
7904000	7905000	很多机会
7906000	7907000	然后第九号
7907000	7908000	也有群
7910000	7911000	大家有变响
7911000	7912000	可以进泡房
7912000	7913000	对
7913000	7914000	我们现在
7914000	7915000	现在就是
7915000	7916000	里面有些人
7916000	7917000	做群组的
7917000	7919000	都是A9级别的
7919000	7920000	有些群组
7920000	7921000	什么
7921000	7922000	这些瞎扯淡的
7922000	7923000	都不听的
7923000	7925000	你知道我受伤
7925000	7926000	A9的
7926000	7927000	有天天说自己
7927000	7928000	A9我见过三个人
7928000	7929000	就那样
7929000	7930000	我就跟你们铺个底
7930000	7931000	就那样
7931000	7932000	有吗
7932000	7933000	在房间
7933000	7935000	在房间就说
7935000	7936000	什么
7938000	7939000	我都是姚过人
7939000	7940000	前天我去
7940000	7941000	前天我去
7941000	7942000	前多晚就这种
7942000	7944000	大家高圈子人群
7944000	7945000	然后进去我就
7945000	7947000	我就不小心点了一个
7947000	7948000	点了一个上麦
7948000	7949000	然后他就问我
7949000	7950000	他就考我了
7950000	7951000	他说你上来吧
7951000	7953000	说我问一下你是什么
7953000	7954000	你是什么圈层
7954000	7955000	然后他就提问
7955000	7956000	他开始提问
7956000	7957000	我说你问吧
7957000	7959000	他说你科学星巴克吗
7959000	7960000	他说你知道
7960000	7961000	星巴克最高级别
7961000	7962000	什么级别吗
7963000	7964000	我说你问这什么
7964000	7966000	我说我们做生意的人
7966000	7967000	从来不去科学星巴克的
7967000	7968000	那种地方
7968000	7969000	我们去干嘛
7969000	7970000	这么超级的地方
7971000	7973000	然后他问我
7973000	7975000	我不知道这个品牌
7975000	7976000	知不知道没有
7976000	7977000	他说你买过没有没有吗
7977000	7978000	我说我没买过
7978000	7980000	但是我做没有没有的五斤
7980000	7981000	我说你问着问着
7981000	7983000	他说你是什么高
7983000	7984000	我说你是什么高
7984000	7986000	他说我们都是互联人往大厂的
7986000	7987000	又是什么匹几匹的级别
7987000	7988000	什么什么级别的
7988000	7990000	然后我怼着他
7990000	7991000	就把我踢了
7992000	7993000	我说你穿的不够
7993000	7994000	你穿的不够
7994000	7996000	不够跟我们聊天的
7997000	7998000	他说我说
7998000	8000000	我说星巴克
8000000	8001000	什么级别
8001000	8003000	我们去星巴克咖啡干嘛
8003000	8005000	我们怎么去山庄吃饭
8005000	8007000	干嘛去星巴克咖啡呢
8009000	8010000	就这物语了
8010000	8012000	你说受伤有大哥
8012000	8014000	有超级大的大哥
8014000	8015000	也有
8015000	8017000	但是你就是自由判断
8017000	8019000	同他的聊天
8019000	8020000	和他的认知
8020000	8022000	还有他的那些语气
8022000	8023000	其实人判断出
8023000	8025000	他大概什么样的水准
8025000	8027000	再不行就信下界面
8027000	8029000	他有一些的确来信下的
8029000	8031000	我的确也有一些小的合作
8031000	8032000	但是我是
8032000	8033000	我都很直白的
8033000	8034000	我说就那样嘛
8034000	8037000	但是我觉得你这人事包装
8037000	8038000	也OK也可以
8038000	8039000	那你就这么包装
8039000	8040000	因为他包装
8040000	8042000	这样包装他能得力嘛
8042000	8044000	所以我说那你就这么包装嘛
8044000	8046000	现在会说实话
8046000	8047000	他没有问题
8047000	8048000	我觉得他这么做
8048000	8049000	因为他在做这个事情
8049000	8050000	后面这个身份
8050000	8053000	可以让他后面有变现的渠道嘛
8053000	8055000	那没有问题
8055000	8057000	就说上班的人
8057000	8059000	就说那些上班的人
8059000	8062000	我以为他都真是好有钱呀
8062000	8063000	很多确实他可能在公司里面
8063000	8064000	是高管什么的
8064000	8066000	但是做生意的人
8066000	8068000	和高级打工的
8068000	8070000	完全是两路人
8070000	8072000	他们四个完全不一样的
8072000	8074000	比如说你在互联网大厂里面
8074000	8076000	拿了一个百万年薪的人
8076000	8077000	他未必出来做事
8077000	8078000	就能做得好
8078000	8080000	他只是说他读过这个互联网的
8080000	8082000	比如说他锁吸碳机的
8082000	8084000	他是这个专业的
8084000	8085000	他是可能是比
8085000	8087000	在这个互联网大厂里面
8087000	8089000	做到某个职位很收入可以
8089000	8091000	但并不代表他这个认知就很高
8091000	8093000	或者他就是什么高权聪的人
8093000	8094000	对嘛
8094000	8095000	就是跟认知是两回事
8095000	8098000	他的钱跟他的认知是两回事
8098000	8100000	大佬说的是又有认知又有钱
8100000	8101000	又有资金
8101000	8102000	在平台里面重就了你
8102000	8104000	而不是你重就了平台
8104000	8105000	永远知道
8105000	8107000	你是被平台重就的
8107000	8108000	什么
8108000	8110000	他说我这个互联网大厂的
8110000	8112000	这个什么PGPG什么什么的
8112000	8114000	我年纪多少多少
8114000	8116000	我就高权成
8116000	8118000	其实你在创业者眼里一文不是
8118000	8120000	是的
8120000	8122000	是那个后面的那个公司
8122000	8123000	再给他背书
8123000	8124000	如果没有公司
8124000	8125000	看他自己的实力的话
8125000	8128000	很多人都什么都不是
8130000	8131000	对
8131000	8133000	南风后台有些小哥哥说
8133000	8134000	要合作
8134000	8136000	让他自己来说他自己的项目
8136000	8138000	可能自己说一下会比较清楚
8138000	8140000	他可以先发一些项目介绍
8140000	8141000	或者之类的
8141000	8142000	然后
8142000	8144000	或者我们每天不是有
8144000	8145000	那么一些
8145000	8146000	就是
8146000	8148000	我这一天那个手机电话
8148000	8150000	老多了都不知道谁
8150000	8152000	把我的信息都给卖了
8152000	8153000	一腰
8153000	8154000	脊腰那一条
8154000	8155000	脊腰那一条让他截图一下
8155000	8156000	然后可以让他
8156000	8158000	就就点到9点直接过来
8158000	8160000	我们在拍对里面直接聊
8160000	8162000	看怎么合作
8162000	8164000	他就是昨天那个小
8164000	8166000	昨天还前天那个小哥哥
8166000	8167000	他说做那个
8167000	8169000	他是有班上上班的话
8169000	8170000	还做一个
8170000	8171000	好像是某音里面
8171000	8173000	有什么粉丝之类的
8173000	8174000	他现在是停止状态
8174000	8175000	要宣传他那个
8175000	8177000	他那个东西
8177000	8178000	我们这边不做宣传
8178000	8180000	把单号和材料发一下
8180000	8181000	发一下
8182000	8184000	才知道具体的
8184000	8185000	什么帐号什么流量做的
8185000	8187000	是什么变现的
8187000	8188000	是什么
8188000	8191000	我让他具体把这个项目发过来
8191000	8193000	我今天让我的助理
8193000	8195000	整个表格让他填一下
8195000	8196000	才知道
8196000	8197000	我等一下
8197000	8199000	今天周末
8199000	8201000	双胸得做意了
8201000	8202000	做意了
8202000	8203000	好
8203000	8204000	我让他
8204000	8205000	那我这边
8205000	8207000	那我这边就跟他说
8207000	8208000	你具体的什么东西
8208000	8210000	然后你写一下发过来
8210000	8211000	对
8211000	8212000	然后让他
8212000	8213000	或者你
8213000	8214000	你用那个
8214000	8215000	那个tray
8215000	8216000	也可以生成一个
8216000	8217000	介绍的
8217000	8218000	我等一下给你个文档
8218000	8219000	你自己生成一下
8219000	8220000	好
8220000	8222000	然后把那个发给他
8222000	8223000	对他昨天
8223000	8225000	在群里也是这样说的
8225000	8227000	然后也有私信
8227000	8228000	对
8228000	8229000	就是填个表格给他
8229000	8230000	你们现在都用
8230000	8232000	都会用用编程工具的
8232000	8233000	我们现在售的
8233000	8235000	所有小伙伴都学ai
8235000	8236000	今天就进化了一下
8236000	8238000	我每天都在迭代
8238000	8239000	所以我那个
8239000	8240000	我B-mai
8240000	8242000	B-mai一直在弄他
8242000	8243000	一直在弄他
8243000	8244000	然后我就把那个链接
8244000	8246000	所有的不合适的图
8246000	8247000	包括一些什么
8247000	8249000	解压包我都扔给他
8249000	8251000	他就一直在那边
8251000	8252000	很聪明
8252000	8253000	呃
8253000	8254000	长了
8254000	8256000	用柯舍会用
8256000	8257000	用这个
8257000	8260000	我发现我现在都已经和
8260000	8261000	我自从干了实体之后
8261000	8263000	和这个互联网都没什么关系了
8263000	8265000	我以前还做办公室
8265000	8266000	打咬个弄这弄那
8266000	8267000	现在我都感觉
8267000	8268000	都在用
8268000	8270000	你们想想做的
8270000	8271000	想想做的
8271000	8273000	想学的我们都免费了
8273000	8274000	就大家一起做点事情
8274000	8276000	我们都把现在最先进的
8276000	8277000	最最优质的一些东西
8277000	8278000	包括怎么样去
8278000	8279000	你一个普通的
8279000	8281000	怎么样开发程序自动上线
8281000	8282000	我们都会有
8282000	8283000	怎么样做
8283000	8284000	做视频剪辑
8284000	8286000	几十分钟的视频
8286000	8288000	自动切片自动剪辑
8288000	8289000	都有交
8289000	8290000	都免费给你们公开
8290000	8291000	知道吗
8291000	8293000	你们切片是切片
8293000	8295000	大V的还是切片什么的
8295000	8296000	就切片咱们
8296000	8298000	咱们在群里分享的这些
8298000	8299000	成功的案例啊
8299000	8300000	对
8300000	8301000	大家对
8301000	8302000	不方便分享
8302000	8304000	回去好好切片
8304000	8306000	做自己的切片
8306000	8307000	就做些
8307000	8308000	对
8308000	8309000	我们去
8309000	8310000	比如说小哥哥
8310000	8312000	你刚才说的这些也好
8312000	8313000	或者是别的
8313000	8314000	他分享的自己的一些
8314000	8316000	思路跟落地的一些
8316000	8317000	做的事情
8317000	8318000	我们
8318000	8320000	就会把它做成切片
8320000	8321000	然后分发到搜的瞬间
8321000	8323000	这样更多的人看到
8323000	8325000	有更多的人进入到群里
8325000	8326000	就像你刚刚说你那80008000
8326000	8327000	你这个东西
8327000	8328000	如果确定我们
8328000	8329000	谈那个分成比例
8329000	8330000	你这个东西确定
8330000	8331000	就等于
8331000	8332000	全网在帮你分发了
8332000	8333000	可能几十个人
8333000	8335000	上百个账号
8335000	8336000	就分发出去
8336000	8338000	那人家认同你这个商业模式
8338000	8340000	那就找你付费就行了嘛
8340000	8341000	那你付了费
8341000	8342000	咱们就分分钱嘛
8343000	8344000	这个是不对的
8345000	8346000	如果你想多次分发
8346000	8347000	咱们就谈好了
8347000	8348000	让他们就是
8348000	8350000	分发你的比较多一些就行
8350000	8351000	那这个就是机会
8351000	8352000	你一定是上升项目
8352000	8354000	靠谱我们才会往下
8354000	8355000	而且上升趋势
8355000	8358000	如果你不是上升趋势的话
8358000	8359000	这个不适合
8359000	8360000	因为我们会
8360000	8361000	不告告
8361000	8362000	也分项目
8362000	8363000	能够过滤的
8364000	8366000	这个没有
8366000	8367000	过时了
8367000	8368000	对
8368000	8369000	就是大家要有
8369000	8371000	上升的阶段的时候
8371000	8372000	能挣钱的很多
8374000	8375000	就之类的嘛
8375000	8376000	那所有东西
8376000	8377000	要做分发的
8377000	8379000	大家做最简单的事情
8379000	8381000	就是好的项目
8381000	8382000	我们帮大家放大
8382000	8384000	放大完分钱分出来
8384000	8385000	就给做切片的人
8385000	8386000	分发钱嘛
8386000	8387000	大家就
8387000	8389000	你们做切片就有钱了嘛
8390000	8391000	就链接一下
8391000	8393000	这样普通的你能挣钱嘛
8393000	8394000	切片越多
8394000	8395000	分发越多
8395000	8396000	钱越多
8396000	8397000	项目的话
8397000	8398000	如果链接到项目
8398000	8399000	也是一部分手机
8399000	8400000	你们就是
8400000	8401000	大家不要学一些
8401000	8403000	不落地的东西
8403000	8404000	是你做了
8404000	8406000	一定是要考虑落地的
8406000	8407000	你这个事情能不能变现
8407000	8408000	变现的点在哪里
8408000	8409000	对吧
8409000	8410000	然后你做这个事情
8410000	8411000	有没有人教
8412000	8414000	闷不闷砍先不说吧
8414000	8415000	你说没有闷砍
8415000	8416000	是没有闷砍的事情
8416000	8418000	因为比较前期
8418000	8419000	那都是没有闷砍的
8419000	8420000	当你这个事情
8420000	8421000	很成熟的时候
8421000	8422000	全部都要闷砍的
8422000	8423000	知道吧
8423000	8424000	那前期的话就是
8424000	8426000	大家赶紧磋合一下
8426000	8427000	然后把一些事情
8427000	8429000	做得更确定一点
8429000	8431000	因为我们现在开这个派对核心
8431000	8432000	就是发起一场
8432000	8433000	受的一个创业实验
8433000	8436000	然后也是刚确定
8436000	8438000	具体的一个形式而已
8438000	8440000	把前端的上面的
8440000	8442000	愿意做事有执行力的人
8442000	8444000	我们做简单的一些分发
8444000	8445000	然后后端的
8445000	8446000	把优质的项目
8446000	8447000	我们来筛选
8447000	8449000	然后做负能
8449000	8450000	第一个筛选
8450000	8451000	你这项目还不错
