row_id,sender,time,amount,card_tail,balance,text
26267,10694979861505060059,2026-02-06T03:21:10.301094+08:00,953.0,9532,569.47,【网商银行】泉州市卡若网络技术有限公司，尾号9532账户03:21转入2.97，余额569.47。
26266,1008610020034742,2026-02-06T08:31:33.766807+08:00,5.0,,,"尊敬的移动客户，您好！为了让苹果手机在5G覆盖区域获得最佳上网性能，我们建议您打开“启用5G”设置。步骤：进入""设置""-""蜂窝移动网络""-""蜂窝数据选项""-""语音与数据""，选择""启用5G""，不同苹果版本设置路径略有不同。启用后，您的手机将始终优先连接5G，您将获得更高速度、更低延迟的网络体验。我们百分努力，只为您10分满意，回复本条短信“10”，即有机会领取5个G国内流量。（接收和回复本信息均免费，未在72小时内回复或不回复均无法领取）【中国移动】"
26275,10680545009631560077,2026-02-06T10:17:18.137782+08:00,176.0,,,"【网商银行】网商银行批量代发二重礼待领取，最高176元红包，立即进入""支付宝-我的-网商银行""企业版查看-拒收请回复R"
26274,106931619310524,2026-02-06T16:23:08.273720+08:00,5.9,,,【卡易信】新春钜惠限时活动开启！v5.9.5新版同步上线，涵盖商城建站活动/加盟合作商专享礼，更新活动详情关注公众号.拒收请回复R
26282,106863572,2026-02-06T20:30:10.398168+08:00,269.0,,,【东方财富】动态码：269138，5分钟内有效。此动态码用于东方财富通行证账号登录验证。如非本人操作，请忽略或致电客服。
26278,SMS,2026-02-07T09:45:22.455767+08:00,29.0,,,注册微信29
26283,+862166440371,2026-02-07T09:48:44.837208+08:00,745.0,,,【腾讯科技】你的微信正在绑定或验证手机号，验证码745006。转发可能导致账号被盗。
26277,10687807120251246,2026-02-07T10:31:13.973157+08:00,,,,【和信普惠】郑志群，名下欠款现已展开全面核查，期间若对您生活、工作、家 庭造成任何影响损失将自行承担，立即还款终止，协商回Y，拒收请回复R
26284,+8615075832357,2026-02-07T16:03:00.100502+08:00,,,,"郑志群，一身债不会有好运气，每天被追债，现在咬咬牙把这点小钱还了，无债好运来，现在协商
本金还款，销账之后可开具结清证明，优化征信。"
26288,1069388450000002463,2026-02-07T17:39:40.460468+08:00,2.0,,,【腾讯科技】你正在「登录QQ2*****68」，验证码113046。提供给他人会导致QQ被盗和资产损失，若非本人操作，请修改密码。
26291,1069287390000158,2026-02-08T09:42:31.016570+08:00,285.0,,163.14,"【腾讯云】尊敬的用户，您（账号ID：285*****，昵称：卡若）的自动续费资源：云服务器CVM（资源ID:ins-aw0tnqjo, 外网IP:43_139_27_93, 内网IP:172_16_32_2, 实例名称:KR）将于2026-02-15 10:46:27到期，仅剩7天。资源到期后将在1天后停止服务，逾期仍未续费资源将会被释放，释放后数据不可恢复。当前账户余额163.14元，请保证账户余额充足，以便腾讯云为您的资源进行续费。详情请见邮件和站内信。"
26286,95568,2026-02-08T13:12:07.890071+08:00,359.0,,,【民生银行】短信验证码：359128，您正在使用中国民生银行开放服务平台进行登录操作，请及时输入。为保障您的账号安全，请勿泄露。
26289,95568,2026-02-08T13:13:38.267192+08:00,783.0,,,【民生银行】短信验证码：783460，您正在使用中国民生银行开放服务平台进行登录操作，请及时输入。为保障您的账号安全，请勿泄露。
26297,106861923100007832,2026-02-09T10:00:12.756378+08:00,3.0,,,【抖音开放平台】您好，您的小程序「万推发布」已创建超过3天，您可登录平台在「控制台-小程序应用-总览」查看开发指引。若有疑问，您可登录平台提交工单咨询。
26292,10658225,2026-02-09T11:43:40.312346+08:00,,,,凡是承诺“内幕消息、高额回报”的投资理财，都是诈骗！凡是网络兼职刷单的，都是诈骗！凡是客服主动联系退款、索要验证码的，都是诈骗！凡是陌生人要求开启“共享屏幕”的，都是诈骗！凡是没有金融监管部门许可的投资平台，都是诈骗！【福建省公安厅 福建省通信管理局】
26304,9555801,2026-02-09T18:50:49.725318+08:00,40.0,0405,162.0,【中信银行】贵公司尾号0405的中信账号于02月09日18:50，跨行转入存入人民币1000.00元，当前余额为人民币1620.59元，对方户名：吉咪宇，对方账户尾号：4354。
26306,9555801,2026-02-09T18:51:11.777033+08:00,40.0,0405,811.47,【中信银行】贵公司尾号0405的中信账号于02月09日18:51，TIPS转账支出人民币809.12元，当前余额为人民币811.47元，对方户名：待报解预算收入-TIPS缴税（国地税）专用账户，对方账户尾号：1001。
26302,1069287390000158,2026-02-10T09:42:35.326836+08:00,285.0,,141.86,"【腾讯云】尊敬的用户，您（账号ID：285*****，昵称：卡若）的自动续费资源：云服务器CVM（资源ID:ins-aw0tnqjo, 外网IP:43_139_27_93, 内网IP:172_16_32_2, 实例名称:KR）将于2026-02-15 10:46:27到期，仅剩5天。资源到期后将在1天后停止服务，逾期仍未续费资源将会被释放，释放后数据不可恢复。当前账户余额141.86元，请保证账户余额充足，以便腾讯云为您的资源进行续费。详情请见邮件和站内信。"
26307,95017,2026-02-10T10:25:12.402300+08:00,342.0,,,【微信支付】验证码为342981，用于商户平台安全验证，5分钟内有效。若非本人操作，请忽略此消息。
26308,95017,2026-02-10T10:26:13.264054+08:00,8.0,,,【微信支付】验证码为008501，用于商户平台安全验证，5分钟内有效。若非本人操作，请忽略此消息。
26303,95017,2026-02-10T10:26:38.808232+08:00,94.0,,,【微信支付】验证码为094463，用于商户平台安全验证，5分钟内有效。若非本人操作，请忽略此消息。
